TransactionID,Amount,Timestamp,TransactionLocation,IsFraud
3100,434.1492098,57:31.1,Chennai,0
3180,685.4491756,57:31.1,Bengaluru,0
6602,596.7972061,57:31.1,Indore,0
7039,538.1544365,57:31.1,Bengaluru,0
6004,613.5031228,57:31.1,Bengaluru,0
4009,680.0175196,57:31.1,Chennai,0
5247,798.0068767,57:31.1,Mumbai,0
7638,623.6911193,57:31.1,Mumbai,0
6488,384.2254313,57:31.1,Mumbai,0
1351,867.1644646,57:31.1,Mumbai,0
4252,62.97472687,57:31.1,Indore,0
8045,3659.562655,57:31.1,Chicago,1
3304,321.8409905,57:31.1,Mumbai,0
4890,690.3568415,57:31.1,Indore,0
5701,295.5224211,57:31.1,Indore,0
169,41.73436641,57:31.1,Mumbai,0
3641,238.908507,57:31.1,Mumbai,0
2930,393.8020058,57:31.1,Bengaluru,0
7855,496.158267,57:31.1,Mumbai,0
5503,233.6256983,57:31.1,Mumbai,0
5198,64.7307617,57:31.1,Indore,0
5226,58.33445184,57:31.1,Bengaluru,0
438,822.0381992,57:31.1,Bengaluru,0
4963,292.6192623,57:31.1,Chennai,0
7191,560.3306413,57:31.1,Mumbai,0
4690,975.8030397,57:31.1,Bengaluru,0
1412,112.8076998,57:31.1,Bengaluru,0
4105,296.6360974,57:31.1,Bengaluru,0
3058,77.9024876,57:31.1,Bengaluru,0
4656,169.1103099,57:31.1,Bengaluru,0
6639,86.31708181,57:31.1,Bengaluru,0
6449,64.53783494,57:31.1,Mumbai,0
6213,401.5693564,57:31.1,Chennai,0
5997,503.7171944,57:31.1,Chennai,0
5805,378.9372916,57:31.1,Chennai,0
5522,577.7760478,57:31.1,Bengaluru,0
1408,805.8644828,57:31.1,Bengaluru,0
4358,626.0251386,57:31.1,Indore,0
4069,674.1650594,57:31.1,Bengaluru,0
2017,347.9959829,57:31.1,Chennai,0
3618,845.2757306,57:31.1,Indore,0
3464,599.702814,57:31.1,Chennai,0
6260,216.2474444,57:31.1,Bengaluru,0
7950,279.5930543,57:31.1,Bengaluru,0
1684,822.6580831,57:31.1,Mumbai,0
1028,844.7048491,57:31.1,Chennai,0
3759,430.5276622,57:31.1,Indore,0
3795,33.4110026,57:31.1,Bengaluru,0
656,128.4527225,57:31.1,Bengaluru,0
2865,437.1775756,57:31.1,Bengaluru,0
5829,362.1786476,57:31.1,Indore,0
4766,992.1435038,57:31.1,Indore,0
5007,777.0216388,57:31.1,Chennai,0
8091,1437.841099,57:31.1,Austin,1
2814,163.5370441,57:31.1,Bengaluru,0
1049,870.228775,57:31.1,Indore,0
3322,67.39686245,57:31.1,Bengaluru,0
4842,953.6789752,57:31.1,Chennai,0
3923,783.514685,57:31.1,Bengaluru,0
2683,15.67869527,57:31.1,Bengaluru,0
7487,421.4756322,57:31.1,Chennai,0
279,702.2649104,57:31.1,Indore,0
1915,449.1620203,57:31.1,Bengaluru,0
884,105.0044734,57:31.1,Bengaluru,0
1548,550.6763156,57:31.1,Mumbai,0
6433,881.7537138,57:31.1,Bengaluru,0
1636,235.4074398,57:31.1,Chennai,0
2657,822.3577069,57:31.1,Indore,0
2465,621.0398193,57:31.1,Mumbai,0
6244,740.7690117,57:31.1,Mumbai,0
5757,631.0046597,57:31.1,Indore,0
5846,237.2384373,57:31.1,Chennai,0
7459,225.9818931,57:31.1,Indore,0
4048,564.6675849,57:31.1,Chennai,0
2210,910.8593915,57:31.1,Mumbai,0
3964,583.6691399,57:31.1,Chennai,0
4007,361.7136516,57:31.1,Indore,0
3173,160.3327703,57:31.1,Mumbai,0
1132,496.3798593,57:31.1,Bengaluru,0
2042,561.6615655,57:31.1,Chennai,0
1775,787.1164829,57:31.1,Mumbai,0
5727,197.985799,57:31.1,Bengaluru,0
374,683.3237666,57:31.1,Bengaluru,0
4959,187.233385,57:31.1,Mumbai,0
6555,761.244977,57:31.1,Chennai,0
6451,841.2550744,57:31.1,Indore,0
3190,789.5035555,57:31.1,Chennai,0
1112,225.2161313,57:31.1,Mumbai,0
7579,916.7264596,57:31.1,Mumbai,0
4420,177.9051731,57:31.1,Mumbai,0
2076,870.7078466,57:31.1,Indore,0
2732,474.3360186,57:31.1,Indore,0
6845,909.5342204,57:31.1,Indore,0
5423,974.9293685,57:31.1,Chennai,0
3716,312.5675563,57:31.1,Chennai,0
1419,452.7468293,57:31.1,Mumbai,0
6852,931.5588965,57:31.1,Mumbai,0
6511,53.28052444,57:31.1,Indore,0
2401,341.2635624,57:31.1,Chennai,0
1596,578.8085301,57:31.1,Indore,0
2708,266.3172501,57:31.1,Indore,0
5188,364.0405281,57:31.1,Bengaluru,0
1176,540.4453943,57:31.1,Bengaluru,0
5135,963.7215035,57:31.1,Chennai,0
1553,819.3696706,57:31.1,Indore,0
8042,1852.812148,57:31.1,Austin,1
6075,307.7806556,57:31.1,Mumbai,0
4825,545.0107693,57:31.1,Bengaluru,0
6125,802.4714235,57:31.1,Indore,0
7093,689.5900419,57:31.1,Mumbai,0
5900,533.5222348,57:31.1,Chennai,0
2983,705.166139,57:31.1,Mumbai,0
1504,341.9065798,57:31.1,Mumbai,0
1555,228.8516922,57:31.1,Bengaluru,0
2958,861.8292129,57:31.1,Indore,0
1076,428.3453606,57:31.1,Bengaluru,0
188,555.6456108,57:31.1,Indore,0
3041,180.1853173,57:31.1,Indore,0
7003,831.4145593,57:31.1,Chennai,0
1997,956.6580065,57:31.1,Bengaluru,0
6626,172.5065168,57:31.1,Mumbai,0
4566,897.4883317,57:31.1,Indore,0
7397,163.3359171,57:31.1,Chennai,0
6355,920.8500788,57:31.1,Indore,0
7841,568.7508319,57:31.1,Bengaluru,0
679,969.5009628,57:31.1,Bengaluru,0
372,19.20360383,57:31.1,Mumbai,0
5955,45.81569707,57:31.1,Mumbai,0
1110,154.7420104,57:31.1,Indore,0
6826,811.2934617,57:31.1,Indore,0
6070,239.6063152,57:31.1,Bengaluru,0
970,476.5743518,57:31.1,Chennai,0
3993,752.7158692,57:31.1,Mumbai,0
2072,519.8664736,57:31.1,Indore,0
1229,983.9936703,57:31.1,Indore,0
732,814.7601455,57:31.1,Mumbai,0
3691,827.0317024,57:31.1,Bengaluru,0
3057,604.0335634,57:31.1,Bengaluru,0
5133,100.4801338,57:31.1,Bengaluru,0
6358,458.7466004,57:31.1,Bengaluru,0
683,171.7166998,57:31.1,Mumbai,0
302,531.8232769,57:31.1,Indore,0
6130,285.3900641,57:31.1,Chennai,0
5008,847.7000854,57:31.1,Chennai,0
31,607.937307,57:31.1,Chennai,0
2418,39.95701656,57:31.1,Chennai,0
6446,539.6546003,57:31.1,Chennai,0
5763,940.8101084,57:31.1,Bengaluru,0
7924,80.50855922,57:31.1,Chennai,0
2175,227.9523775,57:31.1,Bengaluru,0
7004,767.001588,57:31.1,Mumbai,0
548,671.9016224,57:31.1,Bengaluru,0
7320,948.967302,57:31.1,Mumbai,0
7686,768.321289,57:31.1,Chennai,0
781,694.254496,57:31.1,Chennai,0
3811,692.3192447,57:31.1,Indore,0
1681,346.7536268,57:31.1,Mumbai,0
1208,446.4568037,57:31.1,Mumbai,0
2231,743.4500055,57:31.1,Mumbai,0
1042,790.9324417,57:31.1,Mumbai,0
5181,388.5847816,57:31.1,Indore,0
7938,585.6756146,57:31.1,Bengaluru,0
1011,221.9882324,57:31.1,Chennai,0
7596,990.2323121,57:31.1,Indore,0
104,509.0621205,57:31.1,Bengaluru,0
2108,906.2371115,57:31.1,Mumbai,0
5858,9.610383589,57:31.1,Chennai,0
7469,614.5546815,57:31.1,Bengaluru,0
3403,998.8937194,57:31.1,Bengaluru,0
1622,61.08220026,57:31.1,Chennai,0
7687,747.4774204,57:31.1,Chennai,0
7207,253.5130941,57:31.1,Indore,0
5878,669.5990235,57:31.1,Mumbai,0
5362,228.0337925,57:31.1,Bengaluru,0
2620,314.0345697,57:31.1,Mumbai,0
4670,697.3271418,57:31.1,Mumbai,0
7200,947.3595923,57:31.1,Bengaluru,0
1542,107.7700462,57:31.1,Chennai,0
3803,818.9214893,57:31.1,Chennai,0
3602,571.3065394,57:31.1,Bengaluru,0
1483,544.9446089,57:31.1,Chennai,0
3896,824.6470461,57:31.1,Indore,0
665,102.6806901,57:31.1,Indore,0
1498,464.0305498,57:31.1,Bengaluru,0
4844,44.05700884,57:31.1,Chennai,0
7094,127.9755112,57:31.1,Bengaluru,0
4716,321.5336882,57:31.1,Mumbai,0
6278,365.2018611,57:31.1,Mumbai,0
95,771.1962128,57:31.1,Chennai,0
3821,351.4682902,57:31.1,Mumbai,0
1341,258.4252056,57:31.1,Mumbai,0
2209,292.9260122,57:31.1,Indore,0
564,15.530121,57:31.1,Chennai,0
4547,14.84827378,57:31.1,Bengaluru,0
1227,398.1968036,57:31.1,Indore,0
8138,3079.058721,57:31.1,New York,1
6146,168.9499795,57:31.1,Indore,0
7630,750.9183453,57:31.1,Chennai,0
6990,32.03706211,57:31.1,Bengaluru,0
1874,840.862325,57:31.1,Mumbai,0
6128,300.7670158,57:31.1,Chennai,0
2436,390.092413,57:31.1,Indore,0
3651,769.6794452,57:31.1,Mumbai,0
6425,436.6344097,57:31.1,Indore,0
444,371.2715049,57:31.1,Indore,0
5479,766.4792273,57:31.1,Bengaluru,0
2038,152.0955819,57:31.1,Chennai,0
255,170.3232539,57:31.1,Indore,0
1130,260.49403,57:31.1,Chennai,0
327,554.7996985,57:31.1,Bengaluru,0
4441,874.4330268,57:31.1,Chennai,0
6678,253.9479622,57:31.1,Chennai,0
7767,283.2583228,57:31.1,Chennai,0
3120,215.1920765,57:31.1,Indore,0
4652,717.7475256,57:31.1,Indore,0
4424,728.927628,57:31.1,Chennai,0
2211,754.2079417,57:31.1,Indore,0
992,695.0017744,57:31.1,Indore,0
790,947.3360563,57:31.1,Mumbai,0
689,769.7234403,57:31.1,Bengaluru,0
7493,337.5108537,57:31.1,Indore,0
5301,783.7180011,57:31.1,Indore,0
7719,426.4672619,57:31.1,Mumbai,0
7368,579.5506742,57:31.1,Bengaluru,0
5476,409.7734049,57:31.1,Mumbai,0
1588,404.9144493,57:31.1,Mumbai,0
7540,394.2882041,57:31.1,Chennai,0
3703,318.2321506,57:31.1,Indore,0
3986,930.4680217,57:31.1,Chennai,0
4633,802.5936345,57:31.1,Indore,0
2582,888.7704212,57:31.1,Bengaluru,0
2918,848.5769537,57:31.1,Bengaluru,0
3379,89.29656204,57:31.1,Indore,0
5481,811.8153874,57:31.1,Indore,0
1528,307.982675,57:31.1,Mumbai,0
6326,194.1458944,57:31.1,Chennai,0
7119,692.8802273,57:31.1,Chennai,0
7653,74.1723585,57:31.1,Indore,0
4302,939.6290204,57:31.1,Chennai,0
8174,4941.114958,57:31.1,Chicago,1
5671,851.0019046,57:31.1,Indore,0
2317,275.456794,57:31.1,Bengaluru,0
699,155.2083526,57:31.1,Mumbai,0
5313,926.9806546,57:31.1,Mumbai,0
7740,79.61987813,57:31.1,Indore,0
4288,577.4046308,57:31.1,Bengaluru,0
4970,427.6779403,57:31.1,Bengaluru,0
4482,472.2680977,57:31.1,Indore,0
6706,818.1455309,57:31.1,Chennai,0
221,657.9552794,57:31.1,Indore,0
7816,516.4299326,57:31.1,Chennai,0
8119,3965.859393,57:31.1,Houston,1
5418,316.3175822,57:31.1,Mumbai,0
1434,667.1973933,57:31.1,Mumbai,0
3763,531.9234593,57:31.1,Indore,0
5096,438.4619873,57:31.1,Bengaluru,0
2098,634.9478351,57:31.1,Indore,0
2544,613.9905101,57:31.1,Chennai,0
94,561.7159204,57:31.1,Chennai,0
5655,126.9840315,57:31.1,Chennai,0
6926,40.51794906,57:31.1,Mumbai,0
4965,483.1186344,57:31.1,Bengaluru,0
7092,923.3005232,57:31.1,Bengaluru,0
4595,428.0390616,57:31.1,Mumbai,0
6766,905.8510338,57:31.1,Indore,0
1125,655.5867387,57:31.1,Bengaluru,0
4484,570.7166518,57:31.1,Chennai,0
743,747.8617708,57:31.1,Mumbai,0
5870,588.8428092,57:31.1,Bengaluru,0
2498,865.7115685,57:31.1,Indore,0
2477,131.5216915,57:31.1,Mumbai,0
6738,4.82646021,57:31.1,Bengaluru,0
6593,384.6350549,57:31.1,Bengaluru,0
167,321.4592849,57:31.1,Mumbai,0
1394,520.2541746,57:31.1,Chennai,0
3677,174.3225543,57:31.1,Indore,0
3781,400.1192658,57:31.1,Bengaluru,0
4438,782.6433864,57:31.1,Bengaluru,0
8087,3174.451138,57:31.1,New York,1
3359,822.0091156,57:31.1,Indore,0
2603,748.8965889,57:31.1,Chennai,0
2426,900.1830998,57:31.1,Mumbai,0
7415,485.7703485,57:31.1,Indore,0
3454,373.7494958,57:31.1,Mumbai,0
908,342.4755343,57:31.1,Bengaluru,0
4282,734.6313108,57:31.1,Bengaluru,0
6647,898.6983137,57:31.1,Bengaluru,0
6586,410.8934182,57:31.1,Bengaluru,0
2412,141.4124146,57:31.1,Indore,0
8068,4888.483669,57:31.1,New York,1
1956,933.180218,57:31.1,Bengaluru,0
331,356.616706,57:31.1,Chennai,0
3283,855.1190455,57:31.1,Bengaluru,0
5462,242.4172619,57:31.1,Mumbai,0
2816,771.8552841,57:31.1,Mumbai,0
4532,199.4459323,57:31.1,Mumbai,0
1015,705.8695973,57:31.1,Bengaluru,0
469,224.3722427,57:31.1,Indore,0
6009,627.2060715,57:31.1,Chennai,0
2152,174.5878315,57:31.1,Indore,0
6469,934.0989581,57:31.1,Chennai,0
4594,312.8775468,57:31.1,Bengaluru,0
1925,794.4031339,57:31.1,Bengaluru,0
2848,251.7503819,57:31.1,Bengaluru,0
7133,671.6331191,57:31.1,Chennai,0
5115,285.9205969,57:31.1,Indore,0
7693,257.4050282,57:31.1,Mumbai,0
2073,205.6763929,57:31.1,Mumbai,0
4307,477.3620389,57:31.1,Mumbai,0
7248,862.9080067,57:31.1,Indore,0
5062,922.7224945,57:31.1,Mumbai,0
1216,221.5488432,57:31.1,Mumbai,0
5303,762.1280045,57:31.1,Chennai,0
4211,106.377944,57:31.1,Indore,0
4640,812.1342884,57:31.1,Bengaluru,0
17,304.9380007,57:31.1,Mumbai,0
927,269.408682,57:31.1,Chennai,0
2837,993.2617604,57:31.1,Indore,0
607,207.1273847,57:31.1,Chennai,0
7863,10.19169673,57:31.1,Bengaluru,0
6121,52.97173127,57:31.1,Chennai,0
5733,656.1649466,57:31.1,Chennai,0
552,852.3293188,57:31.1,Indore,0
3074,271.8251575,57:31.1,Indore,0
857,37.51311818,57:31.1,Mumbai,0
4803,909.5200742,57:31.1,Mumbai,0
7562,664.1278323,57:31.1,Bengaluru,0
1425,986.6434928,57:31.1,Indore,0
594,346.321616,57:31.1,Bengaluru,0
3936,546.9120832,57:31.1,Indore,0
4060,991.9707845,57:31.1,Mumbai,0
1436,30.94361628,57:31.1,Mumbai,0
634,532.5813718,57:31.1,Bengaluru,0
45,259.5212016,57:31.1,Mumbai,0
563,137.2351041,57:31.1,Bengaluru,0
4344,826.5144701,57:31.1,Bengaluru,0
7034,587.1811399,57:31.1,Chennai,0
4687,140.1148167,57:31.1,Indore,0
5364,695.275163,57:31.1,Bengaluru,0
5,156.8626218,57:31.1,Bengaluru,0
6632,139.2591884,57:31.1,Chennai,0
4746,54.77669438,57:31.1,Chennai,0
586,240.9054732,57:31.1,Mumbai,0
6915,292.5753099,57:31.1,Indore,0
7239,662.2396749,57:31.1,Chennai,0
5443,134.6443668,57:31.1,Bengaluru,0
5293,40.32251794,57:31.1,Bengaluru,0
6343,651.3207735,57:31.1,Mumbai,0
201,642.3896145,57:31.1,Chennai,0
5898,336.0714067,57:31.1,Chennai,0
5781,652.6288317,57:31.1,Bengaluru,0
3309,370.2046252,57:31.1,Bengaluru,0
1521,61.2071229,57:31.1,Chennai,0
2052,485.2115908,57:31.1,Indore,0
2198,864.6990459,57:31.1,Indore,0
6490,714.9813929,57:31.1,Bengaluru,0
5369,772.3798756,57:31.1,Bengaluru,0
1276,105.8252482,57:31.1,Chennai,0
2497,577.7017502,57:31.1,Bengaluru,0
2899,425.8029573,57:31.1,Mumbai,0
6860,634.2555724,57:31.1,Indore,0
2265,607.4824891,57:31.1,Chennai,0
1233,213.8915993,57:31.1,Mumbai,0
1862,656.5056758,57:31.1,Bengaluru,0
4944,363.8920963,57:31.1,Indore,0
5359,853.4638695,57:31.1,Chennai,0
4774,819.0504012,57:31.1,Bengaluru,0
1574,862.9342805,57:31.1,Indore,0
3465,180.1766543,57:31.1,Mumbai,0
1367,716.1091397,57:31.1,Chennai,0
6718,438.3436958,57:31.1,Mumbai,0
1516,8.555312103,57:31.1,Chennai,0
5605,40.75733021,57:31.1,Mumbai,0
6663,347.3720425,57:31.1,Indore,0
6321,618.4848626,57:31.1,Mumbai,0
6885,943.2526538,57:31.1,Indore,0
4123,698.1349527,57:31.1,Mumbai,0
3143,584.8644608,57:31.1,Chennai,0
6424,263.0120475,57:31.1,Indore,0
1066,737.8447193,57:31.1,Chennai,0
3824,328.8513033,57:31.1,Mumbai,0
90,472.7427102,57:31.1,Bengaluru,0
377,845.0304357,57:31.1,Indore,0
628,747.7234672,57:31.1,Chennai,0
7137,866.9883578,57:31.1,Chennai,0
3988,450.6085808,57:31.1,Indore,0
6077,323.8220721,57:31.1,Mumbai,0
3159,824.9184941,57:31.1,Indore,0
3608,286.4218601,57:31.1,Bengaluru,0
768,876.8888711,57:31.1,Bengaluru,0
5328,155.3663092,57:31.1,Mumbai,0
5621,102.7768854,57:31.1,Bengaluru,0
4133,662.1727505,57:31.1,Indore,0
2638,761.2767525,57:31.1,Bengaluru,0
2379,446.9730969,57:31.1,Bengaluru,0
7882,457.7731892,57:31.1,Mumbai,0
2637,966.0814576,57:31.1,Chennai,0
481,629.7692395,57:31.1,Bengaluru,0
4954,674.0824736,57:31.1,Indore,0
5543,868.1315923,57:31.1,Indore,0
3130,838.653342,57:31.1,Chennai,0
4811,169.6411958,57:31.1,Chennai,0
2021,963.4310398,57:31.1,Indore,0
4057,818.5620444,57:31.1,Chennai,0
6815,477.6692296,57:31.1,Indore,0
2351,636.4599504,57:31.1,Chennai,0
906,892.7790394,57:31.1,Chennai,0
6058,490.8221769,57:31.1,Chennai,0
629,37.64651969,57:31.1,Indore,0
2836,919.6114936,57:31.1,Indore,0
6502,80.98333913,57:31.1,Chennai,0
3553,581.1183855,57:31.1,Mumbai,0
70,986.9000497,57:31.1,Bengaluru,0
1526,257.5197912,57:31.1,Chennai,0
7324,703.1635776,57:31.1,Mumbai,0
8095,3120.748857,57:31.1,Austin,1
4306,81.10657006,57:31.1,Mumbai,0
12,969.9399423,57:31.1,Mumbai,0
7554,465.389926,57:31.1,Mumbai,0
4740,621.7092935,57:31.1,Bengaluru,0
7535,840.6023078,57:31.1,Mumbai,0
2044,115.654103,57:31.1,Mumbai,0
228,393.7046269,57:31.1,Indore,0
5690,646.2819651,57:31.1,Indore,0
751,117.7811427,57:31.1,Indore,0
1865,984.6850698,57:31.1,Indore,0
6745,477.6327079,57:31.1,Indore,0
2715,2.35227209,57:31.1,Mumbai,0
1096,177.351504,57:31.1,Chennai,0
4795,298.768135,57:31.1,Mumbai,0
1813,265.7813819,57:31.1,Indore,0
1789,67.58538852,57:31.1,Chennai,0
384,877.5945415,57:31.1,Indore,0
8086,1515.680147,57:31.1,Houston,1
314,962.6857663,57:31.1,Indore,0
1691,175.6637886,57:31.1,Indore,0
5753,107.9221051,57:31.1,Chennai,0
5012,706.8975249,57:31.1,Bengaluru,0
1675,790.2404059,57:31.1,Bengaluru,0
5732,354.7104978,57:31.1,Indore,0
5265,971.873456,57:31.1,Bengaluru,0
1092,649.9970023,57:31.1,Mumbai,0
2777,44.8560427,57:31.1,Indore,0
6040,866.7290929,57:31.1,Chennai,0
1285,327.1348469,57:31.1,Bengaluru,0
1075,987.7346673,57:31.1,Mumbai,0
6286,569.2439237,57:31.1,Indore,0
4631,120.8329888,57:31.1,Chennai,0
7325,68.94222172,57:31.1,Chennai,0
6512,783.0657694,57:31.1,Bengaluru,0
2745,622.7912279,57:31.1,Chennai,0
7042,395.4124756,57:31.1,Chennai,0
6550,442.6241469,57:31.1,Chennai,0
7872,32.96246568,57:31.1,Bengaluru,0
4101,631.7439507,57:31.1,Mumbai,0
4845,179.9158444,57:31.1,Mumbai,0
1312,894.9218394,57:31.1,Mumbai,0
6584,87.53314109,57:31.1,Indore,0
4149,729.2102609,57:31.1,Indore,0
4474,356.083898,57:31.1,Bengaluru,0
352,856.6333513,57:31.1,Bengaluru,0
3046,704.8498736,57:31.1,Mumbai,0
3102,748.6359653,57:31.1,Bengaluru,0
5120,282.6364372,57:31.1,Indore,0
7500,669.0845012,57:31.1,Bengaluru,0
2760,63.14102294,57:31.1,Chennai,0
621,185.3364983,57:31.1,Indore,0
7912,413.4982784,57:31.1,Indore,0
7066,601.3562378,57:31.1,Bengaluru,0
8109,2190.108986,57:31.1,Houston,1
5256,481.0793809,57:31.1,Indore,0
1183,632.9892712,57:31.1,Chennai,0
3582,838.3921907,57:31.1,Mumbai,0
7609,337.1139015,57:31.1,Mumbai,0
2399,646.1765639,57:31.1,Bengaluru,0
7450,117.1574066,57:31.1,Bengaluru,0
6412,352.8787441,57:31.1,Indore,0
7140,127.1571891,57:31.1,Indore,0
5698,406.0662047,57:31.1,Chennai,0
7979,731.9735675,57:31.1,Mumbai,0
5604,655.8544619,57:31.1,Mumbai,0
3077,946.7869952,57:31.1,Chennai,0
5001,394.2418848,57:31.1,Bengaluru,0
2138,731.7649939,57:31.1,Chennai,0
4823,377.6768771,57:31.1,Mumbai,0
6751,288.1151313,57:31.1,Bengaluru,0
3071,706.92324,57:31.1,Chennai,0
233,577.3269807,57:31.1,Chennai,0
4501,599.6999877,57:31.1,Indore,0
4515,550.9811489,57:31.1,Indore,0
1094,513.1758225,57:31.1,Chennai,0
3050,265.0119869,57:31.1,Indore,0
4587,394.1617808,57:31.1,Mumbai,0
5071,553.2620608,57:31.1,Mumbai,0
3504,30.99597932,57:31.1,Indore,0
7183,780.3039397,57:31.1,Bengaluru,0
5163,326.8440839,57:31.1,Chennai,0
7974,905.9435406,57:31.1,Chennai,0
2728,229.0071281,57:31.1,Mumbai,0
3765,493.3267649,57:31.1,Chennai,0
3499,197.4569314,57:31.1,Chennai,0
4737,512.8804279,57:31.1,Indore,0
7349,706.9358792,57:31.1,Indore,0
55,598.3020788,57:31.1,Bengaluru,0
1258,492.1029522,57:31.1,Mumbai,0
4862,808.459943,57:31.1,Chennai,0
475,528.173408,57:31.1,Bengaluru,0
5141,576.0895877,57:31.1,Indore,0
6521,226.4389185,57:31.1,Chennai,0
5354,538.6818818,57:31.1,Chennai,0
4083,625.7048398,57:31.1,Mumbai,0
4421,99.32576491,57:31.1,Chennai,0
5607,869.826189,57:31.1,Indore,0
975,32.15195193,57:31.1,Bengaluru,0
93,761.0242636,57:31.1,Chennai,0
2859,36.98279947,57:31.1,Indore,0
8052,1716.097463,57:31.1,Houston,1
899,13.98892159,57:31.1,Mumbai,0
4298,152.2940764,57:31.1,Mumbai,0
5580,439.6915301,57:31.1,Bengaluru,0
795,19.09207364,57:31.1,Chennai,0
1977,260.0374621,57:31.1,Indore,0
8090,2791.33123,57:31.1,New York,1
5248,864.5019002,57:31.1,Mumbai,0
3136,617.1668242,57:31.1,Mumbai,0
5404,248.3840114,57:31.1,Chennai,0
3637,920.8189107,57:31.1,Mumbai,0
4818,819.8052447,57:31.1,Mumbai,0
2723,780.5957474,57:31.1,Chennai,0
4353,414.7269271,57:31.1,Indore,0
6943,673.3351581,57:31.1,Chennai,0
390,807.0279045,57:31.1,Indore,0
4157,540.7591074,57:31.1,Chennai,0
2982,235.7384316,57:31.1,Mumbai,0
1509,608.2971877,57:31.1,Chennai,0
5358,977.4791066,57:31.1,Mumbai,0
5084,240.5801323,57:31.1,Mumbai,0
6434,515.6770339,57:31.1,Mumbai,0
6483,622.9528224,57:31.1,Bengaluru,0
4980,40.2257866,57:31.1,Indore,0
5762,936.2403876,57:31.1,Indore,0
5323,405.5636188,57:31.1,Indore,0
5300,28.07954568,57:31.1,Chennai,0
4345,588.412463,57:31.1,Bengaluru,0
6898,4.652655033,57:31.1,Chennai,0
3779,657.3734677,57:31.1,Chennai,0
921,868.5995079,57:31.1,Chennai,0
7418,182.6266572,57:31.1,Bengaluru,0
7299,364.7569358,57:31.1,Chennai,0
6535,76.33676382,57:31.1,Indore,0
3165,57.11990127,57:31.1,Bengaluru,0
4619,303.1638511,57:31.1,Indore,0
2096,793.0615646,57:31.1,Mumbai,0
3260,895.7791028,57:31.1,Mumbai,0
4668,839.015008,57:31.1,Chennai,0
6782,482.4182669,57:31.1,Bengaluru,0
6754,87.37104961,57:31.1,Chennai,0
6727,338.0217193,57:31.1,Indore,0
7294,493.2885645,57:31.1,Indore,0
7644,263.4306166,57:31.1,Chennai,0
5467,777.9501822,57:31.1,Chennai,0
5840,630.3886619,57:31.1,Chennai,0
3346,716.6807148,57:31.1,Chennai,0
5045,623.7561864,57:31.1,Indore,0
2735,942.7815948,57:31.1,Indore,0
5473,61.84463769,57:31.1,Mumbai,0
6184,970.1467695,57:31.1,Mumbai,0
6617,200.4700683,57:31.1,Chennai,0
6551,334.7705474,57:31.1,Bengaluru,0
3846,656.7531939,57:31.1,Bengaluru,0
3419,232.7861621,57:31.1,Bengaluru,0
6227,122.2505526,57:31.1,Bengaluru,0
381,119.0466628,57:31.1,Mumbai,0
981,334.9096469,57:31.1,Mumbai,0
8131,3105.613098,57:31.1,Houston,1
3287,388.4382638,57:31.1,Mumbai,0
4989,731.5193388,57:31.1,Indore,0
1881,689.1964167,57:31.1,Chennai,0
3882,731.7548733,57:31.1,Mumbai,0
4976,447.2797422,57:31.1,Mumbai,0
6104,906.0057596,57:31.1,Mumbai,0
7708,762.2706883,57:31.1,Mumbai,0
7326,194.5953409,57:31.1,Indore,0
6110,943.8226158,57:31.1,Indore,0
7861,56.27705478,57:31.1,Chennai,0
7196,542.2185596,57:31.1,Indore,0
5599,662.5699262,57:31.1,Bengaluru,0
6564,577.3591872,57:31.1,Indore,0
452,558.8458455,57:31.1,Bengaluru,0
3457,500.8590868,57:31.1,Indore,0
7297,159.3617138,57:31.1,Mumbai,0
4664,828.8802748,57:31.1,Bengaluru,0
5451,290.4382558,57:31.1,Indore,0
370,70.29193957,57:31.1,Mumbai,0
582,980.0525427,57:31.1,Mumbai,0
2963,336.2748438,57:31.1,Mumbai,0
5348,258.3743668,57:31.1,Chennai,0
7217,566.1815592,57:31.1,Chennai,0
3678,380.3717714,57:31.1,Mumbai,0
4033,82.14840517,57:31.1,Indore,0
4721,345.6718231,57:31.1,Indore,0
8111,644.1569775,57:31.1,Houston,1
1319,82.54835205,57:31.1,Bengaluru,0
7666,278.1493081,57:31.1,Indore,0
4099,259.3329995,57:31.1,Mumbai,0
802,153.3865039,57:31.1,Indore,0
8021,2061.073568,57:31.1,Austin,1
1413,270.4798619,57:31.1,Chennai,0
7374,604.5697642,57:31.1,Mumbai,0
1783,462.0159872,57:31.1,Indore,0
6585,669.4850014,57:31.1,Mumbai,0
2002,247.7318203,57:31.1,Indore,0
1753,13.10865387,57:31.1,Chennai,0
312,79.37792496,57:31.1,Chennai,0
3515,852.6948738,57:31.1,Bengaluru,0
58,196.7868796,57:31.1,Chennai,0
1632,348.2239527,57:31.1,Mumbai,0
4852,382.2348826,57:31.1,Bengaluru,0
6715,857.1719993,57:31.1,Chennai,0
3906,484.5365519,57:31.1,Indore,0
5173,21.98814783,57:31.1,Bengaluru,0
1535,414.1355524,57:31.1,Bengaluru,0
4089,849.5969598,57:31.1,Mumbai,0
1325,975.8893906,57:31.1,Chennai,0
6254,19.06301111,57:31.1,Bengaluru,0
1129,373.3158285,57:31.1,Chennai,0
4153,712.4249088,57:31.1,Mumbai,0
